add_id,rooms,address,square_m2,parking,price,repair,metro,time_to_metro,time_on_foot,flat_floor,house_floors,house_type,balcony,windows,bathroom,with_children/animals,name_of_the_RC,house_series,ceiling_height_m,elevator,garbage_chute,furniture_rooms,furniture_kitchen,the_internet,tv
274806285,2,5506,42.0,3,60000.0,2,137,17,True,3,14,9,1,3,0,0,1083,363,2.98,3,2,1,1,1,1
274665812,2,1348,33.0,5,60000.0,4,44,9,True,10,14,5,0,0,1,1,214,350,2.98,3,2,1,0,1,0
274237144,2,7226,61.0,2,75000.0,4,6,5,True,8,10,3,1,1,1,1,1083,206,3.0,1,2,0,0,1,0
274796794,3,4195,95.0,3,110000.0,1,137,12,True,2,14,5,0,3,0,1,1083,363,2.98,1,0,1,1,1,1
268053122,2,7224,67.0,3,140000.0,1,6,10,True,2,7,3,0,3,2,1,798,363,2.98,2,2,0,0,0,0
274985179,3,4092,70.0,3,200000.0,1,68,7,True,17,38,9,0,2,2,3,885,363,2.98,2,2,1,1,1,1
274685201,1,6687,36.0,2,25000.0,3,39,10,False,6,12,6,1,0,0,0,1083,363,2.64,1,0,1,1,1,1
274270019,1,9905,29.0,3,25000.0,3,14,10,False,4,9,3,1,3,2,3,1083,363,2.98,1,2,1,1,1,1
274977213,1,9963,38.0,3,26000.0,3,25,7,False,7,16,6,1,3,1,3,1083,363,2.64,1,0,1,1,0,1
274944598,1,9960,35.0,3,28000.0,3,25,7,False,7,9,6,2,0,1,0,1083,363,2.64,1,0,1,1,1,1
274913085,1,2167,35.0,3,28000.0,3,228,10,True,7,9,0,1,1,1,0,1083,363,2.98,1,0,1,1,1,1
224662914,1,6985,35.0,3,33000.0,3,228,3,True,3,9,6,1,0,1,3,1083,363,2.64,1,0,1,1,1,1
162395953,2,10846,52.0,3,35000.0,3,25,10,True,3,12,6,2,0,0,3,1083,363,2.64,1,0,1,1,1,1
157656838,1,5878,39.0,3,35000.0,3,14,21,True,11,12,6,2,0,0,0,1083,363,2.64,1,0,1,1,1,1
274987331,1,11365,38.0,3,35000.0,3,14,10,True,12,16,6,1,0,1,3,1083,363,2.64,1,0,1,1,0,0
273881861,1,454,33.0,3,35000.0,3,137,12,True,5,5,3,0,0,0,2,1083,363,2.98,3,1,1,1,1,0
274902393,1,6518,40.0,2,37000.0,3,140,10,True,5,12,6,1,0,1,0,1083,363,2.98,2,0,1,1,1,0
274824187,2,6458,42.0,3,39000.0,3,8,9,True,2,9,6,2,0,0,1,1083,363,2.64,1,0,1,1,1,1
274945479,1,8954,37.0,3,40000.0,2,271,15,True,4,9,9,1,0,1,1,1083,363,2.64,1,0,1,1,1,0
274757704,1,9923,33.0,3,40000.0,3,25,8,True,4,9,6,0,0,1,0,1083,363,2.64,1,0,1,1,0,0
270137501,2,11207,52.0,3,40000.0,4,140,10,True,6,12,9,1,3,2,0,1083,363,2.98,1,2,1,1,0,1
262724897,2,6691,45.0,3,42000.0,2,14,10,False,4,5,3,1,0,1,1,1083,363,2.98,3,2,1,1,1,1
243847445,1,9214,44.0,2,42500.0,2,39,12,True,6,9,3,2,0,0,1,1083,363,2.98,1,0,1,1,1,1
274941188,1,4194,40.0,2,43000.0,3,142,10,True,7,16,9,2,3,1,1,1083,363,2.98,1,2,1,1,1,1
273153526,2,11466,46.0,3,43000.0,3,261,3,True,6,12,0,1,1,0,0,1083,363,2.64,1,0,1,1,1,1
274437024,2,9250,52.0,3,44000.0,3,6,8,True,5,17,6,2,0,2,0,1083,363,2.64,2,0,1,1,1,1
273452042,1,1854,19.0,2,44000.0,1,178,2,True,2,5,9,0,0,1,3,1083,363,3.0,2,2,1,1,1,1
274599559,2,9875,43.0,3,45000.0,3,39,11,True,5,5,0,1,0,1,1,1083,363,2.48,3,1,1,1,1,1
274655000,2,11323,50.0,2,48000.0,2,56,5,True,6,12,0,1,0,2,1,1083,363,2.64,1,0,1,1,1,1
274811364,2,5247,45.0,2,32000.0,3,300,8,True,3,5,6,1,0,0,1,1083,363,2.64,3,1,1,1,1,1
274767932,3,5207,64.1,2,44900.0,3,300,8,True,6,12,6,1,0,0,1,1083,363,2.7,2,2,1,1,1,1
205162427,1,6081,38.0,3,32000.0,3,56,12,True,2,16,6,1,0,1,3,1083,363,2.64,1,0,1,1,1,1
274872341,1,5242,33.0,3,26000.0,3,300,10,True,3,5,6,1,3,1,1,1083,363,2.64,3,1,1,1,1,1
274846938,1,4856,37.0,2,28000.0,3,101,4,True,2,12,6,1,0,1,1,1083,363,2.64,2,0,1,1,0,1
274622898,1,2208,36.0,3,29000.0,3,122,4,True,7,10,6,1,3,1,3,1083,363,2.64,1,0,1,1,1,0
274953369,2,5244,49.9,3,35000.0,3,300,16,True,10,16,0,1,0,0,0,1083,363,2.48,1,0,1,1,1,1
274994941,1,10346,38.5,3,35000.0,2,76,5,True,2,12,6,0,0,0,1,1083,363,2.64,1,0,1,1,0,0
274268930,1,10344,41.0,3,36000.0,2,76,5,True,12,16,6,2,0,2,3,1083,363,2.5,2,0,1,1,1,1
274058607,2,6080,52.0,3,37000.0,3,300,8,True,4,12,0,0,0,0,0,1083,363,2.48,1,0,1,1,1,1
271419067,1,4851,43.0,2,40000.0,2,76,12,True,24,24,3,0,3,1,3,847,363,2.98,1,2,1,1,1,1
255730377,3,5206,60.6,2,53000.0,2,56,11,True,3,9,6,2,0,1,0,1083,363,2.64,1,0,1,1,1,1
274970452,3,5215,64.0,2,60000.0,2,56,7,True,1,12,0,0,0,0,1,1083,363,2.64,1,0,1,1,0,0
274297283,3,5914,61.0,3,45000.0,3,300,8,True,5,5,0,1,2,0,1,1083,363,2.64,3,2,1,1,1,1
262688793,1,9012,39.0,3,33000.0,3,224,7,True,6,14,9,2,0,0,1,1083,363,2.98,1,0,1,1,1,1
274656251,5,2212,115.0,5,100000.0,4,76,5,True,4,12,6,2,2,1,0,1083,292,2.7,2,2,1,0,1,0
274750319,5,2212,120.0,2,100000.0,2,76,5,True,5,12,6,2,3,0,1,1083,363,2.64,1,0,1,1,1,0
274882911,1,5202,42.0,3,34999.0,3,224,11,True,15,16,6,1,2,1,1,1083,363,2.98,1,0,1,1,1,0
274354576,2,4851,45.0,3,40000.0,1,76,13,True,11,24,5,2,3,1,0,848,363,2.98,1,0,1,1,1,1
274634292,2,6085,47.0,3,50000.0,4,300,5,True,8,9,6,0,3,1,0,1083,12,2.7,1,2,1,0,1,0
274847301,3,5915,68.0,2,53000.0,2,300,8,True,6,10,0,1,0,1,1,1083,363,2.5,2,0,1,1,1,1
274512269,3,5213,70.0,2,60000.0,2,224,5,True,8,9,6,2,3,0,1,1083,363,2.64,1,0,1,1,1,1
274519756,1,6223,40.0,2,28000.0,2,122,2,True,15,17,9,2,0,1,1,1083,363,2.98,3,1,1,1,1,1
274150480,1,5261,37.0,2,28000.0,3,76,7,True,3,12,6,1,3,1,3,1083,363,2.64,2,0,1,1,1,1
274887359,2,5211,38.0,3,30000.0,3,224,5,True,7,12,9,1,3,0,0,1083,363,2.64,1,0,1,1,1,0
274889231,2,9426,43.0,3,35000.0,3,224,9,True,4,5,9,1,0,0,1,1083,363,2.64,3,2,1,1,0,1
274358287,1,3355,38.0,3,35000.0,4,122,1,True,15,17,6,1,0,1,0,1083,292,2.6,2,2,1,0,1,0
273567891,1,8833,39.0,2,35000.0,3,76,3,True,3,14,6,2,3,2,3,1083,363,2.64,2,0,1,1,1,1
274082320,2,9507,55.0,2,37000.0,3,76,3,True,11,14,6,1,3,0,0,1083,363,2.64,2,0,1,1,1,1
274619884,2,10347,54.0,3,38000.0,3,76,4,True,11,14,6,1,3,0,0,1083,363,2.64,1,0,1,1,1,1
273088151,2,8831,61.0,2,40000.0,4,101,1,True,6,22,6,2,3,0,0,1083,350,2.8,2,2,0,0,1,0
274589437,2,9500,54.0,2,40000.0,2,76,4,True,7,14,6,1,0,1,1,1083,363,2.64,1,0,1,1,1,1
274058822,2,5204,52.1,3,40000.0,3,56,11,True,7,12,0,0,0,0,0,1083,363,2.48,1,0,1,1,0,0
273106578,2,5209,50.0,3,41000.0,2,56,14,True,3,12,0,1,0,0,0,1083,363,2.64,1,0,1,1,1,1
274635720,2,11323,41.0,3,42000.0,4,56,5,True,12,12,6,2,0,0,1,1083,96,2.5,1,2,1,0,1,0
274236435,2,5263,60.0,3,45000.0,3,76,12,True,4,17,6,1,3,2,0,1083,363,2.98,1,0,1,1,1,1
274638559,2,2207,55.0,3,45000.0,2,122,4,True,2,10,6,1,3,0,3,1083,363,2.98,1,0,1,1,1,1
274938413,2,4855,57.0,3,45000.0,2,101,5,True,3,12,6,1,3,0,0,1083,363,2.64,1,0,1,1,1,1
260611120,3,8833,75.0,2,50000.0,3,76,3,True,11,14,6,1,0,1,1,1083,363,2.64,2,0,1,1,1,1
274190232,2,5913,50.0,3,50000.0,2,300,8,True,5,9,6,2,3,1,0,1083,363,2.98,1,0,1,1,1,1
273185875,3,5215,64.0,3,60000.0,3,56,7,True,1,12,0,0,3,2,1,1083,363,2.64,1,0,0,1,1,0
212115306,1,6088,36.0,3,25000.0,3,300,13,True,7,9,6,0,0,0,0,1083,363,2.64,1,0,1,1,1,1
264007191,1,11321,38.0,3,26500.0,3,300,5,False,2,12,0,1,0,1,3,1083,363,2.64,1,0,1,1,0,1
274944166,1,5918,33.0,3,27000.0,3,114,5,False,4,9,6,0,0,1,0,1083,363,2.98,1,0,1,1,1,1
216128655,1,3778,40.0,3,28000.0,3,122,8,True,3,14,6,2,2,1,3,1083,363,2.64,2,0,1,1,1,1
274634146,1,5925,35.0,3,28000.0,3,300,5,True,1,9,9,0,3,1,3,1083,363,2.98,1,0,1,1,1,1
274826706,1,5249,34.3,3,29000.0,3,300,9,True,6,16,9,2,0,1,2,1083,363,2.98,3,2,1,1,0,0
274981361,1,11322,34.8,4,30000.0,3,56,5,True,8,12,6,0,3,1,3,1083,363,2.98,2,2,1,1,1,1
259079036,1,10348,40.0,2,30000.0,2,76,8,True,10,12,6,2,3,1,0,1083,363,2.64,2,0,1,1,1,1
274974755,1,4856,39.0,2,30000.0,3,101,4,True,8,12,6,1,0,1,1,1083,363,2.64,2,0,1,1,1,1
254528765,1,5908,36.0,2,30000.0,3,300,2,True,2,9,6,0,0,0,0,1083,363,2.98,1,2,1,1,1,1
274570430,1,10343,39.0,2,30000.0,3,76,7,True,6,12,6,2,0,0,3,1083,363,2.64,1,0,1,1,1,1
270641300,1,5922,36.0,3,30000.0,3,300,4,True,11,12,0,0,0,1,1,1083,363,2.48,1,0,1,1,1,1
272902603,1,5916,35.0,2,30000.0,3,300,7,True,3,16,6,2,0,1,1,1083,363,2.48,2,0,1,1,1,1
274837354,1,5261,39.0,3,30000.0,3,76,11,True,12,12,6,2,3,2,3,1083,363,2.64,1,0,1,1,1,0
274821797,1,5913,33.0,2,30000.0,3,300,6,True,4,9,6,0,0,0,3,1083,363,2.6,1,0,1,1,1,1
274774080,1,5920,38.0,3,30000.0,3,300,2,False,4,17,6,2,3,1,3,1083,363,2.98,1,0,1,1,1,0
272525288,1,11322,36.0,3,30000.0,3,56,3,True,4,12,0,2,3,0,0,1083,363,2.64,1,0,1,1,0,1
274938450,1,6087,34.0,3,30000.0,3,300,15,True,6,9,9,0,1,0,3,1083,363,2.64,1,0,1,1,0,0
274356380,1,5905,36.0,3,30000.0,3,76,4,True,12,16,6,1,0,1,1,1083,363,2.48,1,0,1,1,1,0
274643366,1,5213,32.0,3,31000.0,3,224,9,True,6,9,6,0,0,1,1,1083,363,2.64,1,0,1,1,1,0
274163473,1,9506,42.0,3,31000.0,4,76,5,True,3,19,9,1,3,2,0,1083,363,2.98,3,2,1,1,0,1
266909536,1,2210,38.0,4,32000.0,3,76,6,True,3,9,6,1,0,1,0,1083,214,2.7,2,0,1,1,0,1
274986182,2,5246,46.0,3,32000.0,3,300,9,True,2,5,6,1,0,0,3,1083,363,2.64,3,2,1,1,0,0
273976774,1,8834,36.0,2,32000.0,3,76,2,True,12,14,6,1,3,1,0,1083,363,2.64,2,0,1,1,1,1
274587975,1,6080,36.0,3,32000.0,3,300,8,True,1,12,0,0,3,1,0,1083,363,2.48,1,0,1,1,1,1
272888290,2,6083,45.0,3,32000.0,3,300,5,True,2,9,9,0,3,0,1,1083,363,2.64,1,0,1,1,1,1
274900037,1,10346,45.0,3,32000.0,2,76,6,True,2,12,6,0,0,0,0,1083,363,2.64,2,0,1,1,1,0
273570175,2,11324,50.0,2,32000.0,3,56,5,True,10,12,0,2,0,0,0,1083,363,2.64,1,0,1,1,1,1
198435773,2,5206,44.4,3,32000.0,3,56,13,True,1,9,6,0,3,0,3,1083,363,2.98,1,0,1,1,0,0
274792052,2,5251,40.0,3,32000.0,3,300,9,True,3,5,9,1,0,0,1,1083,363,2.64,3,2,1,1,1,1
273476713,1,5241,37.0,2,32000.0,3,300,5,True,2,17,6,2,1,1,3,1083,363,2.64,2,0,1,1,1,1
274985511,2,11368,42.0,3,33000.0,4,300,19,True,2,2,3,1,0,1,1,1083,363,2.7,3,2,1,0,1,0
274158254,2,5240,50.0,2,33000.0,3,56,10,True,2,17,6,1,3,0,1,1083,363,2.64,1,0,1,1,1,1
274988379,2,11325,48.0,3,34000.0,3,224,8,True,8,12,9,2,3,1,0,1083,363,2.64,1,0,1,1,1,1
274680071,2,11366,45.0,3,34000.0,3,300,3,False,5,9,9,1,0,0,1,1083,363,2.98,1,0,1,1,0,0
275000371,2,5210,38.0,3,35000.0,3,300,8,True,11,12,9,1,0,0,1,1083,363,2.98,1,2,1,1,1,1
274518381,1,3355,40.0,4,35000.0,3,122,1,True,16,17,6,1,1,1,3,1083,363,2.98,1,2,1,1,0,0
272732390,1,4857,38.0,3,35000.0,4,101,2,True,10,12,6,1,1,1,3,1083,292,2.6,2,2,1,0,1,0
273957936,1,3355,38.0,3,35000.0,3,122,1,True,13,17,6,1,0,1,3,1083,363,2.64,1,0,1,1,0,0
271251085,1,9506,40.4,4,35000.0,2,76,1,True,15,17,6,0,0,1,0,1083,268,2.7,2,0,1,1,0,1
256755944,2,1648,37.0,2,35000.0,3,300,14,True,3,9,6,1,0,1,0,1083,363,2.64,1,0,1,1,1,0
274266785,1,10345,42.0,3,35000.0,3,76,5,True,8,12,6,1,1,0,3,1083,363,2.64,1,0,1,1,1,1
274043409,1,5206,35.0,3,35000.0,3,300,8,True,3,9,6,0,3,2,3,1083,363,2.64,1,0,1,1,0,0
259331311,2,5910,50.0,3,35000.0,2,300,4,True,1,9,6,2,0,0,1,1083,363,2.5,1,0,1,1,1,0
273451655,2,6085,47.0,3,35000.0,3,300,4,True,6,9,6,0,0,0,1,1083,363,2.5,1,0,1,1,1,1
273897225,2,6080,56.3,3,36000.0,3,56,13,True,13,16,0,2,0,0,1,1083,363,2.48,1,0,1,1,0,0
274558872,2,9504,54.0,2,36000.0,3,76,2,True,5,14,6,2,0,0,0,1083,363,2.64,2,0,1,1,1,1
236855666,2,9505,58.0,3,37000.0,3,76,3,True,3,14,6,1,0,0,0,1083,363,2.98,1,0,1,1,1,1
228262905,2,5909,45.1,2,37000.0,2,300,4,True,3,5,6,1,0,0,0,1083,363,2.64,3,1,0,1,1,0
272291969,2,9425,48.0,3,37000.0,3,224,5,True,2,5,3,1,3,0,0,1083,363,2.98,3,2,1,1,1,1
274775962,1,5205,34.7,3,37000.0,3,56,8,True,6,12,0,0,1,0,3,1083,363,2.48,1,0,1,1,1,0
271694816,2,5248,47.0,3,37000.0,3,300,10,True,9,9,6,2,0,0,0,1083,363,2.64,1,0,1,1,0,0
270323538,2,5926,46.0,3,38000.0,3,300,12,True,5,12,9,2,0,0,3,1083,363,2.64,1,0,1,1,1,0
274600560,2,11367,48.0,2,38000.0,3,56,10,False,8,9,9,2,0,0,1,1083,363,2.64,1,0,1,1,1,1
273591343,2,6086,44.0,3,39000.0,2,300,6,True,8,9,6,0,3,2,1,1083,363,2.98,2,2,1,1,1,1
268061741,2,4851,43.0,5,39000.0,4,76,11,True,16,24,5,1,1,1,0,848,227,2.7,2,2,1,0,1,0
262693088,1,9503,39.0,3,39000.0,2,76,3,True,12,14,9,2,1,1,2,1083,363,2.98,1,0,1,1,1,1
274133463,2,5214,48.0,2,39990.0,3,224,10,True,3,5,6,1,0,1,1,1083,363,2.64,3,2,1,1,1,1
275001164,2,5620,48.0,2,40000.0,3,56,7,True,9,9,6,2,3,0,0,1083,363,2.64,1,0,1,1,1,1
273548627,1,5922,36.0,3,40000.0,4,300,3,True,6,12,6,1,0,1,3,1083,363,2.5,3,2,1,0,1,0
274219314,2,4850,55.0,3,40000.0,3,76,6,True,3,4,6,2,0,0,1,1083,308,2.64,1,2,1,1,1,1
274743904,2,8831,54.0,2,40000.0,2,101,1,True,5,25,5,0,3,0,0,1083,363,2.98,2,0,1,1,1,1
274872334,2,5239,56.0,2,40000.0,2,300,10,True,14,14,6,2,3,0,0,1083,363,2.64,1,0,1,1,1,0
273495057,2,5907,45.0,2,40000.0,3,300,2,True,4,12,0,1,0,1,1,1083,363,2.48,1,0,0,1,0,0
274589327,2,2211,52.0,3,40000.0,3,76,7,True,11,12,6,2,2,0,0,1083,214,3.0,3,0,1,1,0,1
274901003,2,6089,50.0,2,40000.0,3,300,15,True,11,14,9,2,0,0,0,1083,363,2.64,1,0,1,1,1,1
270554224,2,9503,58.0,3,40000.0,3,76,5,True,4,14,9,0,3,2,0,1083,363,2.98,1,0,1,1,0,0
273211339,2,5214,46.0,3,40000.0,2,56,10,True,4,5,6,2,0,1,1,1083,363,2.64,3,2,1,1,1,1
265126525,2,5902,52.0,2,40000.0,3,76,2,True,3,12,6,2,0,0,0,1083,363,2.64,1,0,1,1,1,1
193860608,3,1647,58.6,3,40000.0,3,300,20,True,8,9,6,1,3,0,0,1083,363,2.64,1,0,1,1,1,1
271958695,1,5212,32.0,3,42000.0,4,224,5,True,10,12,0,1,1,1,1,1083,96,2.6,1,2,1,0,1,0
273898955,1,4851,46.0,5,42000.0,4,76,10,True,23,24,5,2,1,1,3,848,227,2.7,2,2,1,0,1,0
273225718,2,5250,45.0,3,42000.0,4,300,8,True,5,5,6,1,0,0,3,1083,63,2.7,3,2,0,0,1,0
268164277,1,5201,30.0,3,42000.0,4,224,5,True,7,9,3,1,0,1,3,1083,104,2.6,1,2,1,0,1,0
194012539,2,4852,56.0,2,42000.0,2,122,7,True,14,14,6,2,3,0,0,1083,363,2.64,2,0,1,1,1,0
274656699,2,5262,53.0,3,42000.0,3,76,8,True,4,12,6,1,0,0,0,1083,260,2.8,2,0,1,1,0,1
274662837,2,8835,56.0,2,42000.0,2,76,0,True,7,14,6,1,0,0,0,1083,363,2.64,2,0,1,1,1,1
243970010,2,8833,51.0,3,42000.0,3,122,2,False,8,14,6,2,0,0,1,1083,363,2.64,1,0,1,1,1,1
273766575,2,5921,48.0,3,42500.0,4,300,17,True,4,5,3,1,3,0,0,1083,363,2.98,3,2,0,0,1,0
223677419,3,5904,75.0,2,43000.0,3,76,3,True,1,10,6,0,0,0,1,1083,363,2.64,2,0,0,1,0,0
268689371,2,5620,46.0,3,43000.0,3,300,9,True,5,9,9,0,0,0,3,1083,363,2.64,1,0,1,1,1,0
200552810,2,5902,52.0,3,43000.0,3,76,2,True,5,12,6,2,3,0,0,1083,363,2.64,1,0,1,1,0,0
272323693,3,2209,75.0,3,43000.0,0,122,7,True,2,10,6,0,2,0,1,1083,363,2.64,1,0,1,1,0,0
274490558,3,6084,62.0,3,44000.0,3,56,10,True,7,9,6,2,0,0,0,1083,363,2.64,1,0,1,1,1,1
274676073,2,5924,48.0,2,44990.0,3,300,5,True,3,9,6,0,0,1,1,1083,363,2.98,1,0,1,1,1,0
273522643,3,5621,73.0,3,45000.0,3,56,12,True,8,16,6,1,3,2,1,1083,363,2.98,2,2,1,1,1,1
273906914,2,5919,37.0,4,45000.0,2,114,13,False,7,9,0,1,0,1,1,1083,363,2.7,2,1,1,1,1,1
274985521,3,5243,57.0,3,45000.0,4,300,13,True,5,5,6,0,3,0,1,1083,363,2.98,3,2,1,0,1,0
274581482,2,6084,43.0,3,45000.0,4,300,6,True,3,9,6,1,1,0,0,1083,73,2.6,1,2,1,0,1,0
273446245,2,5216,46.0,3,45000.0,4,56,7,True,2,5,6,0,3,0,1,1083,363,2.98,3,2,0,0,1,0
274365462,2,4854,56.0,3,45000.0,4,76,10,False,5,14,9,0,3,2,0,1083,363,2.98,3,2,1,1,0,1
218640964,2,5206,46.0,3,45000.0,2,300,5,True,7,9,9,0,0,0,0,1083,363,2.98,1,2,1,1,1,1
274823523,2,4855,60.0,2,45000.0,2,101,3,True,4,12,6,0,0,0,1,1083,363,2.64,2,0,1,1,1,1
266246481,1,5202,53.0,3,45000.0,2,224,11,True,2,16,6,0,0,0,0,1083,363,2.98,1,0,1,1,1,1
274511465,2,5910,45.0,2,48000.0,2,300,3,True,9,9,6,0,0,1,1,1083,363,2.64,1,0,1,1,1,1
273318537,3,5924,58.0,3,50000.0,4,300,5,True,8,9,6,2,3,0,1,1083,363,2.98,3,2,1,0,1,0
274646693,2,5245,45.0,3,50000.0,4,300,5,True,5,5,6,0,3,1,0,1083,363,2.98,3,2,1,0,1,0
273740725,4,5923,65.0,2,50000.0,3,300,3,True,9,9,6,1,2,0,0,1083,267,2.64,1,0,1,1,1,1
274697036,2,2215,56.0,3,50000.0,3,122,7,True,7,10,6,1,0,0,0,1083,363,2.98,1,0,1,1,0,1
274842083,3,5915,68.0,3,55000.0,2,300,7,True,6,10,0,2,3,0,1,1083,363,2.5,1,0,1,1,1,1
272544167,2,1651,59.0,3,55000.0,4,300,14,True,17,24,5,2,3,0,0,1083,230,2.98,3,2,1,0,1,0
272412717,3,11320,80.0,3,55000.0,4,224,9,True,6,17,5,2,2,0,0,1083,297,2.7,2,2,1,0,1,0
274180382,3,9501,75.0,3,60000.0,4,76,6,True,7,14,6,2,0,0,0,1083,292,2.5,2,2,1,0,1,0
274733652,3,2213,84.0,3,60000.0,3,76,6,True,7,14,6,2,0,0,3,1083,363,2.98,1,0,1,1,0,0
274759200,3,9508,77.4,2,60000.0,3,76,2,True,6,14,6,1,2,0,0,1083,363,2.64,2,0,1,1,0,1
274641062,2,5264,60.0,3,65000.0,4,76,7,True,6,14,6,1,2,0,1,1083,363,2.6,3,2,1,0,1,0
268002089,3,4895,85.0,3,65000.0,4,100,6,True,12,12,5,1,1,0,0,1083,220,2.7,2,2,1,0,1,0
274809627,2,8831,58.0,2,65000.0,2,101,1,True,9,25,5,1,3,1,0,1083,363,2.98,1,1,1,1,1,1
268620464,3,4853,101.0,2,67000.0,3,76,6,True,2,15,6,2,2,1,0,1083,363,2.98,2,0,1,1,1,1
273208234,3,8831,84.0,2,70000.0,2,101,3,True,17,25,5,0,3,0,3,1083,363,2.98,1,2,1,1,1,1
274941483,3,4851,73.0,5,70000.0,4,76,10,True,12,24,5,2,2,0,0,848,227,2.7,2,2,1,0,1,0
274672249,4,8830,105.0,2,70000.0,2,76,8,True,2,17,6,2,2,1,0,1083,363,2.98,2,0,1,1,1,1
274734325,2,4851,75.0,3,70000.0,2,76,10,True,12,24,5,1,0,0,1,848,363,2.98,1,0,1,1,1,1
273520785,4,2214,140.0,3,83000.0,2,122,9,True,22,27,5,2,3,1,1,1083,363,2.98,1,0,1,1,1,1
273632932,4,2214,128.0,2,85000.0,4,122,6,True,8,27,4,1,3,0,0,1083,350,2.8,3,2,0,0,1,0
274687447,5,2212,120.0,2,100000.0,2,76,6,True,5,12,6,2,0,1,1,1083,363,2.64,2,0,1,1,1,1
274442550,1,6087,35.0,2,26000.0,3,300,15,True,7,9,9,0,3,1,0,1083,363,2.64,1,0,0,1,1,0
227959969,1,5214,34.0,3,28000.0,3,56,10,True,2,5,6,1,0,1,0,1083,363,2.64,3,2,1,1,0,1
260835170,1,6086,35.0,3,28000.0,3,300,5,True,9,9,9,0,0,1,3,1083,363,2.98,1,0,1,1,1,1
273347546,1,5206,33.0,2,29000.0,3,300,8,True,5,9,6,0,0,1,3,1083,363,2.64,1,0,1,1,1,0
273973713,1,5238,39.0,2,29000.0,3,56,20,True,14,22,9,2,0,0,0,1083,363,2.64,1,0,1,1,1,1
273034070,1,5907,35.0,3,30000.0,2,300,2,True,1,12,6,0,3,2,0,1083,363,2.5,1,2,1,1,1,1
273104613,1,5238,38.0,3,30000.0,3,300,5,True,14,22,9,1,3,0,3,1083,363,2.64,1,0,1,1,0,1
274771178,1,5206,36.0,3,30000.0,3,300,8,True,2,9,6,0,0,1,1,1083,363,2.64,1,0,1,1,0,0
273574539,2,214,65.0,2,30000.0,3,122,10,True,1,2,3,0,3,1,1,1083,363,2.98,3,2,1,1,1,1
226270350,1,11319,36.0,3,30000.0,3,224,7,True,2,18,9,2,0,0,1,1083,363,2.98,2,0,0,1,0,0
258886125,1,4849,38.0,2,30000.0,3,122,8,True,10,10,6,2,1,1,1,1083,363,2.64,2,0,1,1,1,1
222338404,1,9008,33.0,3,30000.0,3,114,2,False,1,5,5,0,0,1,1,1083,363,2.48,3,2,1,1,0,0
274821721,1,6086,32.3,3,30000.0,3,300,5,True,4,9,9,0,0,1,0,1083,363,2.98,1,0,1,1,1,0
273318462,1,8830,36.0,3,30000.0,3,101,2,True,3,17,6,0,0,0,0,1083,363,2.98,1,0,1,1,1,1
267630330,1,2206,35.0,2,30999.0,3,122,9,True,8,24,6,1,0,0,3,1083,363,2.64,1,0,1,1,1,1
255339783,1,5903,40.0,3,32000.0,2,76,4,True,4,10,6,2,3,1,3,1083,363,2.64,1,0,1,1,1,1
274140405,1,5912,35.0,3,33000.0,2,300,5,True,16,16,0,2,0,1,1,1083,363,2.98,2,2,1,1,1,1
274859062,1,5917,42.0,3,33000.0,3,300,9,True,1,14,0,2,3,2,1,1083,363,2.64,1,0,1,1,0,0
274582115,1,9502,38.0,3,34000.0,4,76,3,True,2,10,9,0,3,2,3,1083,363,2.98,3,2,1,1,0,1
274930640,2,5243,45.0,3,35000.0,2,300,15,True,1,5,9,0,0,0,1,1083,363,2.98,3,2,1,1,1,1
273804281,1,214,50.0,2,35000.0,1,122,10,True,2,2,2,0,0,1,0,1083,363,2.98,3,2,1,1,1,1
274837730,1,8830,35.0,3,35000.0,3,101,2,True,1,17,6,0,3,0,0,1083,363,2.98,2,0,1,1,1,1
274496500,2,5911,44.0,2,35000.0,3,300,5,True,4,9,0,0,1,0,1,1083,363,2.5,1,0,1,1,1,1
274524336,2,6083,44.0,3,35000.0,3,300,7,True,6,9,9,1,3,0,0,1083,363,2.64,1,0,0,0,0,0
271727354,1,4855,36.7,3,35000.0,3,76,7,True,4,12,6,2,1,1,3,1083,363,2.64,1,0,1,1,0,1
271098131,1,4848,37.0,3,35000.0,3,122,7,True,12,17,6,2,3,1,0,1083,363,2.98,1,0,1,1,0,0
273829440,1,8832,39.0,2,35000.0,2,76,4,True,8,14,6,1,1,1,3,1083,363,2.64,1,0,1,1,0,0
274739475,2,1649,46.0,2,35000.0,3,300,20,True,2,9,9,0,3,0,0,1083,363,2.64,1,0,1,1,1,1
274521507,2,5248,46.0,2,35000.0,2,300,12,True,7,9,6,2,0,0,1,1083,363,2.64,2,0,1,1,1,1
272590196,2,5918,44.9,2,36000.0,3,300,12,True,8,9,0,0,1,0,1,1083,363,2.5,1,0,1,1,1,0
274014701,2,4847,55.0,3,36000.0,3,122,13,True,13,17,6,2,0,0,0,1083,363,2.98,3,1,1,1,0,0
274613169,2,3778,62.0,2,37000.0,3,122,5,True,13,14,6,1,0,0,0,1083,260,2.64,2,0,1,1,1,1
273435745,1,6082,35.0,3,37000.0,3,300,6,True,11,14,6,2,2,1,3,1083,363,2.48,1,0,1,1,0,0
274830091,2,6080,52.0,3,38000.0,2,56,10,True,12,12,6,0,3,2,0,1083,363,2.98,2,2,1,1,1,1
